,Year,Month,Temperature_C,Date,Filename
157,2019,2,1.5381908,2019-02,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20190101-20191231.nc
158,2019,3,3.4624805,2019-03,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20190101-20191231.nc
159,2019,4,4.0637894,2019-04,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20190101-20191231.nc
160,2019,5,11.764366,2019-05,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20190101-20191231.nc
161,2019,6,15.154087,2019-06,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20190101-20191231.nc
162,2019,7,20.278334,2019-07,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20190101-20191231.nc
163,2019,8,19.043299,2019-08,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20190101-20191231.nc
164,2019,9,15.718058,2019-09,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20190101-20191231.nc
165,2019,10,8.295822,2019-10,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20190101-20191231.nc
166,2019,11,7.09865,2019-11,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20190101-20191231.nc
167,2019,12,2.9874191,2019-12,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20190101-20191231.nc
168,2020,1,-2.3473282,2020-01,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20200101-20201231.nc
169,2020,2,1.1262226,2020-02,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20200101-20201231.nc
170,2020,3,1.7046776,2020-03,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20200101-20201231.nc
171,2020,4,7.47019,2020-04,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20200101-20201231.nc
172,2020,5,7.755369,2020-05,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20200101-20201231.nc
173,2020,6,13.139912,2020-06,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20200101-20201231.nc
174,2020,7,16.569574,2020-07,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20200101-20201231.nc
175,2020,8,15.894606,2020-08,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20200101-20201231.nc
176,2020,9,12.696913,2020-09,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20200101-20201231.nc
177,2020,10,7.9986534,2020-10,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20200101-20201231.nc
178,2020,11,4.430567,2020-11,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20200101-20201231.nc
179,2020,12,0.9497471,2020-12,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20200101-20201231.nc
180,2021,1,-1.9254494,2021-01,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20210101-20211231.nc
181,2021,2,0.24266434,2021-02,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20210101-20211231.nc
182,2021,3,4.80064,2021-03,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20210101-20211231.nc
183,2021,4,6.253334,2021-04,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20210101-20211231.nc
184,2021,5,9.565819,2021-05,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20210101-20211231.nc
185,2021,6,13.39904,2021-06,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20210101-20211231.nc
186,2021,7,16.393358,2021-07,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20210101-20211231.nc
187,2021,8,17.489878,2021-08,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20210101-20211231.nc
188,2021,9,15.343861,2021-09,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20210101-20211231.nc
189,2021,10,10.996677,2021-10,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20210101-20211231.nc
190,2021,11,3.9516811,2021-11,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20210101-20211231.nc
191,2021,12,3.8355198,2021-12,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20210101-20211231.nc
192,2022,1,0.89326096,2022-01,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20220101-20221231.nc
193,2022,2,1.15588,2022-02,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20220101-20221231.nc
194,2022,3,5.3490124,2022-03,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20220101-20221231.nc
195,2022,4,5.905014,2022-04,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20220101-20221231.nc
196,2022,5,8.737621,2022-05,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20220101-20221231.nc
197,2022,6,15.373028,2022-06,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20220101-20221231.nc
198,2022,7,21.178892,2022-07,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20220101-20221231.nc
199,2022,8,15.734346,2022-08,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20220101-20221231.nc
200,2022,9,12.112785,2022-09,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20220101-20221231.nc
201,2022,10,7.0854893,2022-10,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20220101-20221231.nc
202,2022,11,3.9970322,2022-11,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20220101-20221231.nc
203,2022,12,0.4563942,2022-12,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20220101-20221231.nc
204,2023,1,-0.5597,2023-01,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20230101-20231231.nc
205,2023,2,-0.6554127,2023-02,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20230101-20231231.nc
206,2023,3,2.0565548,2023-03,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20230101-20231231.nc
207,2023,4,3.5468616,2023-04,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20230101-20231231.nc
208,2023,5,6.642872,2023-05,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20230101-20231231.nc
209,2023,6,14.493589,2023-06,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20230101-20231231.nc
210,2023,7,12.539129,2023-07,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20230101-20231231.nc
211,2023,8,15.657196,2023-08,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20230101-20231231.nc
212,2023,9,11.95047,2023-09,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20230101-20231231.nc
213,2023,10,9.571024,2023-10,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20230101-20231231.nc
214,2023,11,0.5443802,2023-11,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20230101-20231231.nc
215,2023,12,-4.669306,2023-12,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20230101-20231231.nc
216,2024,1,-5.1250114,2024-01,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20240101-20241231.nc
217,2024,2,-0.16122055,2024-02,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20240101-20241231.nc
218,2024,3,1.7860088,2024-03,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20240101-20241231.nc
219,2024,4,2.781889,2024-04,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20240101-20241231.nc
220,2024,5,7.169277,2024-05,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20240101-20241231.nc
221,2024,6,13.104298,2024-06,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20240101-20241231.nc
222,2024,7,15.141705,2024-07,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20240101-20241231.nc
223,2024,8,14.354565,2024-08,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20240101-20241231.nc
224,2024,9,13.745272,2024-09,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20240101-20241231.nc
225,2024,10,9.066208,2024-10,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20240101-20241231.nc
226,2024,11,4.5602875,2024-11,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20240101-20241231.nc
227,2024,12,1.1300411,2024-12,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20240101-20241231.nc
228,2025,1,-4.0583134,2025-01,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20250101-20251231.nc
229,2025,2,2.0933418,2025-02,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20250101-20251231.nc
230,2025,3,1.9126358,2025-03,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20250101-20251231.nc
231,2025,4,5.148926,2025-04,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20250101-20251231.nc
232,2025,5,9.40819,2025-05,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20250101-20251231.nc
233,2025,6,14.907604,2025-06,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20250101-20251231.nc
234,2025,7,16.97798,2025-07,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20250101-20251231.nc
235,2025,8,16.074184,2025-08,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20250101-20251231.nc
236,2025,9,13.393011,2025-09,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20250101-20251231.nc
237,2025,10,7.928232,2025-10,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20250101-20251231.nc
238,2025,11,4.9954605,2025-11,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20250101-20251231.nc
239,2025,12,1.6432972,2025-12,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20250101-20251231.nc
240,2026,1,-2.495348,2026-01,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20260101-20261231.nc
241,2026,2,0.74918556,2026-02,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20260101-20261231.nc
242,2026,3,3.3432884,2026-03,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20260101-20261231.nc
243,2026,4,7.271574,2026-04,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20260101-20261231.nc
244,2026,5,11.056709,2026-05,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20260101-20261231.nc
245,2026,6,15.073193,2026-06,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20260101-20261231.nc
246,2026,7,21.811632,2026-07,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20260101-20261231.nc
247,2026,8,15.836029,2026-08,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20260101-20261231.nc
248,2026,9,13.940441,2026-09,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20260101-20261231.nc
249,2026,10,9.638634,2026-10,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20260101-20261231.nc
250,2026,11,5.029909,2026-11,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20260101-20261231.nc
251,2026,12,3.0273018,2026-12,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20260101-20261231.nc
252,2027,1,1.0121174,2027-01,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20270101-20271231.nc
253,2027,2,-0.79104805,2027-02,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20270101-20271231.nc
254,2027,3,-1.7368584,2027-03,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20270101-20271231.nc
255,2027,4,3.199295,2027-04,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20270101-20271231.nc
256,2027,5,10.697065,2027-05,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20270101-20271231.nc
257,2027,6,15.5485325,2027-06,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20270101-20271231.nc
258,2027,7,17.465021,2027-07,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20270101-20271231.nc
259,2027,8,17.21694,2027-08,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20270101-20271231.nc
260,2027,9,13.934813,2027-09,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20270101-20271231.nc
261,2027,10,10.092073,2027-10,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20270101-20271231.nc
262,2027,11,3.8280354,2027-11,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20270101-20271231.nc
263,2027,12,1.0186634,2027-12,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20270101-20271231.nc
264,2028,1,1.6844311,2028-01,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20280101-20281231.nc
265,2028,2,1.266737,2028-02,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20280101-20281231.nc
266,2028,3,3.3674412,2028-03,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20280101-20281231.nc
267,2028,4,5.6743145,2028-04,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20280101-20281231.nc
268,2028,5,8.719511,2028-05,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20280101-20281231.nc
269,2028,6,14.551788,2028-06,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20280101-20281231.nc
270,2028,7,17.638172,2028-07,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20280101-20281231.nc
271,2028,8,18.747858,2028-08,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20280101-20281231.nc
272,2028,9,12.68557,2028-09,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20280101-20281231.nc
273,2028,10,10.630636,2028-10,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20280101-20281231.nc
274,2028,11,3.0276146,2028-11,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20280101-20281231.nc
275,2028,12,3.1692162,2028-12,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20280101-20281231.nc
276,2029,1,3.0933514,2029-01,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20290101-20291231.nc
277,2029,2,2.8202229,2029-02,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20290101-20291231.nc
278,2029,3,0.7819481,2029-03,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20290101-20291231.nc
279,2029,4,6.252426,2029-04,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20290101-20291231.nc
280,2029,5,11.772913,2029-05,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20290101-20291231.nc
281,2029,6,16.113214,2029-06,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20290101-20291231.nc
282,2029,7,15.263088,2029-07,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20290101-20291231.nc
283,2029,8,16.08701,2029-08,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20290101-20291231.nc
284,2029,9,12.149775,2029-09,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20290101-20291231.nc
285,2029,10,7.726906,2029-10,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20290101-20291231.nc
286,2029,11,2.389454,2029-11,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20290101-20291231.nc
287,2029,12,0.688324,2029-12,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20290101-20291231.nc
288,2030,1,-1.2733765,2030-01,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20300101-20301231.nc
289,2030,2,1.315628,2030-02,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20300101-20301231.nc
290,2030,3,3.5006218,2030-03,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20300101-20301231.nc
291,2030,4,5.053932,2030-04,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20300101-20301231.nc
292,2030,5,11.048908,2030-05,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20300101-20301231.nc
293,2030,6,13.323343,2030-06,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20300101-20301231.nc
294,2030,7,15.069561,2030-07,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20300101-20301231.nc
295,2030,8,19.826448,2030-08,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20300101-20301231.nc
296,2030,9,14.06447,2030-09,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20300101-20301231.nc
297,2030,10,8.31638,2030-10,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20300101-20301231.nc
298,2030,11,3.6074543,2030-11,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20300101-20301231.nc
299,2030,12,3.1505375,2030-12,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20300101-20301231.nc
300,2031,1,1.927002,2031-01,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20310101-20311231.nc
301,2031,2,5.753273,2031-02,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20310101-20311231.nc
302,2031,3,2.5154343,2031-03,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20310101-20311231.nc
303,2031,4,5.2734566,2031-04,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20310101-20311231.nc
304,2031,5,10.362122,2031-05,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20310101-20311231.nc
305,2031,6,14.027048,2031-06,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20310101-20311231.nc
306,2031,7,17.832163,2031-07,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20310101-20311231.nc
307,2031,8,16.762321,2031-08,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20310101-20311231.nc
308,2031,9,16.086414,2031-09,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20310101-20311231.nc
309,2031,10,9.985348,2031-10,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20310101-20311231.nc
310,2031,11,3.7803268,2031-11,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20310101-20311231.nc
311,2031,12,-0.18800926,2031-12,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20310101-20311231.nc
312,2032,1,0.5070114,2032-01,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20320101-20321231.nc
313,2032,2,2.522829,2032-02,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20320101-20321231.nc
314,2032,3,3.9134693,2032-03,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20320101-20321231.nc
