,Year,Month,Precipitation_mm,Date,Filename
153,2018,10,43.88232,2018-10,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20180101-20181231.nc
154,2018,11,29.77942,2018-11,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20180101-20181231.nc
155,2018,12,56.770218,2018-12,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20180101-20181231.nc
156,2019,1,45.127342,2019-01,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20190101-20191231.nc
157,2019,2,34.65977,2019-02,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20190101-20191231.nc
158,2019,3,53.07576,2019-03,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20190101-20191231.nc
159,2019,4,42.88701,2019-04,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20190101-20191231.nc
160,2019,5,27.391277,2019-05,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20190101-20191231.nc
161,2019,6,55.81611,2019-06,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20190101-20191231.nc
162,2019,7,69.42048,2019-07,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20190101-20191231.nc
163,2019,8,68.84679,2019-08,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20190101-20191231.nc
164,2019,9,27.931543,2019-09,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20190101-20191231.nc
165,2019,10,18.31696,2019-10,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20190101-20191231.nc
166,2019,11,20.111279,2019-11,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20190101-20191231.nc
167,2019,12,24.917873,2019-12,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20190101-20191231.nc
168,2020,1,24.973173,2020-01,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20200101-20201231.nc
169,2020,2,53.6511,2020-02,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20200101-20201231.nc
170,2020,3,24.301853,2020-03,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20200101-20201231.nc
171,2020,4,39.710274,2020-04,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20200101-20201231.nc
172,2020,5,46.1606,2020-05,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20200101-20201231.nc
173,2020,6,42.93368,2020-06,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20200101-20201231.nc
174,2020,7,70.505104,2020-07,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20200101-20201231.nc
175,2020,8,47.23494,2020-08,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20200101-20201231.nc
176,2020,9,34.489243,2020-09,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20200101-20201231.nc
177,2020,10,13.578822,2020-10,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20200101-20201231.nc
178,2020,11,23.37233,2020-11,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20200101-20201231.nc
179,2020,12,63.307827,2020-12,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20200101-20201231.nc
180,2021,1,31.022312,2021-01,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20210101-20211231.nc
181,2021,2,3.0040617,2021-02,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20210101-20211231.nc
182,2021,3,23.763569,2021-03,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20210101-20211231.nc
183,2021,4,25.50745,2021-04,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20210101-20211231.nc
184,2021,5,42.67157,2021-05,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20210101-20211231.nc
185,2021,6,86.22104,2021-06,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20210101-20211231.nc
186,2021,7,82.51265,2021-07,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20210101-20211231.nc
187,2021,8,44.055614,2021-08,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20210101-20211231.nc
188,2021,9,28.073723,2021-09,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20210101-20211231.nc
189,2021,10,19.629707,2021-10,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20210101-20211231.nc
190,2021,11,21.590908,2021-11,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20210101-20211231.nc
191,2021,12,29.093845,2021-12,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20210101-20211231.nc
192,2022,1,97.56451,2022-01,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20220101-20221231.nc
193,2022,2,23.938744,2022-02,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20220101-20221231.nc
194,2022,3,27.453144,2022-03,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20220101-20221231.nc
195,2022,4,65.81412,2022-04,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20220101-20221231.nc
196,2022,5,65.241196,2022-05,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20220101-20221231.nc
197,2022,6,58.389435,2022-06,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20220101-20221231.nc
198,2022,7,33.28077,2022-07,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20220101-20221231.nc
199,2022,8,70.36932,2022-08,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20220101-20221231.nc
200,2022,9,25.946724,2022-09,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20220101-20221231.nc
201,2022,10,45.762634,2022-10,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20220101-20221231.nc
202,2022,11,52.588036,2022-11,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20220101-20221231.nc
203,2022,12,17.072865,2022-12,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20220101-20221231.nc
204,2023,1,31.200233,2023-01,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20230101-20231231.nc
205,2023,2,43.314537,2023-02,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20230101-20231231.nc
206,2023,3,25.987057,2023-03,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20230101-20231231.nc
207,2023,4,58.573517,2023-04,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20230101-20231231.nc
208,2023,5,59.631958,2023-05,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20230101-20231231.nc
209,2023,6,60.838852,2023-06,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20230101-20231231.nc
210,2023,7,70.15765,2023-07,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20230101-20231231.nc
211,2023,8,70.31477,2023-08,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20230101-20231231.nc
212,2023,9,38.862255,2023-09,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20230101-20231231.nc
213,2023,10,16.229101,2023-10,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20230101-20231231.nc
214,2023,11,43.540863,2023-11,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20230101-20231231.nc
215,2023,12,68.56279,2023-12,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20230101-20231231.nc
216,2024,1,32.44024,2024-01,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20240101-20241231.nc
217,2024,2,102.09938,2024-02,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20240101-20241231.nc
218,2024,3,28.831158,2024-03,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20240101-20241231.nc
219,2024,4,39.976254,2024-04,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20240101-20241231.nc
220,2024,5,50.472523,2024-05,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20240101-20241231.nc
221,2024,6,48.6449,2024-06,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20240101-20241231.nc
222,2024,7,66.76403,2024-07,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20240101-20241231.nc
223,2024,8,68.10507,2024-08,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20240101-20241231.nc
224,2024,9,78.79258,2024-09,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20240101-20241231.nc
225,2024,10,14.922407,2024-10,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20240101-20241231.nc
226,2024,11,40.95724,2024-11,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20240101-20241231.nc
227,2024,12,48.99306,2024-12,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20240101-20241231.nc
228,2025,1,26.218994,2025-01,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20250101-20251231.nc
229,2025,2,23.456753,2025-02,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20250101-20251231.nc
230,2025,3,29.666428,2025-03,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20250101-20251231.nc
231,2025,4,33.669315,2025-04,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20250101-20251231.nc
232,2025,5,39.848404,2025-05,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20250101-20251231.nc
233,2025,6,33.17154,2025-06,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20250101-20251231.nc
234,2025,7,44.739464,2025-07,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20250101-20251231.nc
235,2025,8,5.362152,2025-08,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20250101-20251231.nc
236,2025,9,44.757256,2025-09,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20250101-20251231.nc
237,2025,10,54.428608,2025-10,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20250101-20251231.nc
238,2025,11,14.012732,2025-11,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20250101-20251231.nc
239,2025,12,9.311338,2025-12,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20250101-20251231.nc
240,2026,1,43.125877,2026-01,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20260101-20261231.nc
241,2026,2,20.003569,2026-02,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20260101-20261231.nc
242,2026,3,25.452042,2026-03,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20260101-20261231.nc
243,2026,4,40.63023,2026-04,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20260101-20261231.nc
244,2026,5,45.23286,2026-05,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20260101-20261231.nc
245,2026,6,56.238617,2026-06,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20260101-20261231.nc
246,2026,7,100.64693,2026-07,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20260101-20261231.nc
247,2026,8,12.408871,2026-08,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20260101-20261231.nc
248,2026,9,24.454443,2026-09,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20260101-20261231.nc
249,2026,10,34.866997,2026-10,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20260101-20261231.nc
250,2026,11,39.958813,2026-11,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20260101-20261231.nc
251,2026,12,43.616417,2026-12,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20260101-20261231.nc
252,2027,1,15.496519,2027-01,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20270101-20271231.nc
253,2027,2,51.22818,2027-02,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20270101-20271231.nc
254,2027,3,66.065315,2027-03,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20270101-20271231.nc
255,2027,4,41.233215,2027-04,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20270101-20271231.nc
256,2027,5,37.475754,2027-05,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20270101-20271231.nc
257,2027,6,54.885048,2027-06,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20270101-20271231.nc
258,2027,7,50.15915,2027-07,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20270101-20271231.nc
259,2027,8,9.566517,2027-08,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20270101-20271231.nc
260,2027,9,29.824417,2027-09,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20270101-20271231.nc
261,2027,10,13.914144,2027-10,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20270101-20271231.nc
262,2027,11,21.99678,2027-11,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20270101-20271231.nc
263,2027,12,56.899178,2027-12,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20270101-20271231.nc
264,2028,1,51.692406,2028-01,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20280101-20281231.nc
265,2028,2,30.982435,2028-02,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20280101-20281231.nc
266,2028,3,24.03511,2028-03,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20280101-20281231.nc
267,2028,4,64.08354,2028-04,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20280101-20281231.nc
268,2028,5,40.786354,2028-05,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20280101-20281231.nc
269,2028,6,67.87789,2028-06,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20280101-20281231.nc
270,2028,7,37.127636,2028-07,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20280101-20281231.nc
271,2028,8,94.45499,2028-08,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20280101-20281231.nc
272,2028,9,38.737312,2028-09,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20280101-20281231.nc
273,2028,10,31.002989,2028-10,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20280101-20281231.nc
274,2028,11,20.937492,2028-11,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20280101-20281231.nc
275,2028,12,12.779729,2028-12,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20280101-20281231.nc
276,2029,1,36.8788,2029-01,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20290101-20291231.nc
277,2029,2,74.38519,2029-02,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20290101-20291231.nc
278,2029,3,38.09268,2029-03,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20290101-20291231.nc
279,2029,4,42.81814,2029-04,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20290101-20291231.nc
280,2029,5,28.041582,2029-05,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20290101-20291231.nc
281,2029,6,46.612705,2029-06,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20290101-20291231.nc
282,2029,7,38.053974,2029-07,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20290101-20291231.nc
283,2029,8,37.06366,2029-08,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20290101-20291231.nc
284,2029,9,45.26765,2029-09,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20290101-20291231.nc
285,2029,10,34.045357,2029-10,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20290101-20291231.nc
286,2029,11,32.462883,2029-11,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20290101-20291231.nc
287,2029,12,40.729546,2029-12,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20290101-20291231.nc
288,2030,1,48.123306,2030-01,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20300101-20301231.nc
289,2030,2,83.49475,2030-02,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20300101-20301231.nc
290,2030,3,36.104973,2030-03,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20300101-20301231.nc
291,2030,4,23.945068,2030-04,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20300101-20301231.nc
292,2030,5,37.597027,2030-05,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20300101-20301231.nc
293,2030,6,38.47734,2030-06,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20300101-20301231.nc
294,2030,7,20.078812,2030-07,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20300101-20301231.nc
295,2030,8,16.512486,2030-08,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20300101-20301231.nc
296,2030,9,36.373013,2030-09,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20300101-20301231.nc
297,2030,10,73.83623,2030-10,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20300101-20301231.nc
298,2030,11,33.95984,2030-11,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20300101-20301231.nc
299,2030,12,43.85142,2030-12,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20300101-20301231.nc
300,2031,1,28.17797,2031-01,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20310101-20311231.nc
301,2031,2,37.05368,2031-02,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20310101-20311231.nc
302,2031,3,47.754307,2031-03,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20310101-20311231.nc
303,2031,4,71.001526,2031-04,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20310101-20311231.nc
304,2031,5,68.11029,2031-05,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20310101-20311231.nc
305,2031,6,27.032608,2031-06,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20310101-20311231.nc
306,2031,7,51.545788,2031-07,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20310101-20311231.nc
307,2031,8,16.455414,2031-08,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20310101-20311231.nc
308,2031,9,67.39158,2031-09,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20310101-20311231.nc
309,2031,10,20.961418,2031-10,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20310101-20311231.nc
310,2031,11,44.309464,2031-11,pr_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20310101-20311231.nc
