,Year,Month,Temperature_C,Date,Filename
11,2006,12,-0.66495705,2006-12,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20060101-20061231.nc
12,2007,1,-1.2279358,2007-01,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20070101-20071231.nc
13,2007,2,-3.6844597,2007-02,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20070101-20071231.nc
14,2007,3,2.0965462,2007-03,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20070101-20071231.nc
15,2007,4,5.4301186,2007-04,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20070101-20071231.nc
16,2007,5,9.920059,2007-05,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20070101-20071231.nc
17,2007,6,12.933632,2007-06,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20070101-20071231.nc
18,2007,7,14.62315,2007-07,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20070101-20071231.nc
19,2007,8,14.928303,2007-08,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20070101-20071231.nc
20,2007,9,14.544298,2007-09,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20070101-20071231.nc
21,2007,10,5.3385143,2007-10,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20070101-20071231.nc
22,2007,11,4.064295,2007-11,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20070101-20071231.nc
23,2007,12,3.6133423,2007-12,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20070101-20071231.nc
24,2008,1,-1.3981895,2008-01,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20080101-20081231.nc
25,2008,2,0.030664444,2008-02,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20080101-20081231.nc
26,2008,3,0.38993263,2008-03,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20080101-20081231.nc
27,2008,4,3.8036919,2008-04,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20080101-20081231.nc
28,2008,5,5.812582,2008-05,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20080101-20081231.nc
29,2008,6,12.111963,2008-06,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20080101-20081231.nc
30,2008,7,14.995531,2008-07,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20080101-20081231.nc
31,2008,8,17.041304,2008-08,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20080101-20081231.nc
32,2008,9,11.9528885,2008-09,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20080101-20081231.nc
33,2008,10,7.855015,2008-10,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20080101-20081231.nc
34,2008,11,3.402813,2008-11,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20080101-20081231.nc
35,2008,12,-2.749792,2008-12,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20080101-20081231.nc
36,2009,1,0.012693405,2009-01,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20090101-20091231.nc
37,2009,2,2.2520752,2009-02,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20090101-20091231.nc
38,2009,3,2.1471767,2009-03,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20090101-20091231.nc
39,2009,4,5.072571,2009-04,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20090101-20091231.nc
40,2009,5,8.501223,2009-05,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20090101-20091231.nc
41,2009,6,12.029943,2009-06,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20090101-20091231.nc
42,2009,7,15.631952,2009-07,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20090101-20091231.nc
43,2009,8,17.57393,2009-08,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20090101-20091231.nc
44,2009,9,14.996994,2009-09,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20090101-20091231.nc
45,2009,10,6.364439,2009-10,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20090101-20091231.nc
46,2009,11,2.642107,2009-11,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20090101-20091231.nc
47,2009,12,2.6578922,2009-12,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20090101-20091231.nc
48,2010,1,-5.3756275,2010-01,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20100101-20101231.nc
49,2010,2,-1.3528671,2010-02,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20100101-20101231.nc
50,2010,3,3.3560696,2010-03,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20100101-20101231.nc
51,2010,4,5.969429,2010-04,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20100101-20101231.nc
52,2010,5,10.007433,2010-05,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20100101-20101231.nc
53,2010,6,13.31534,2010-06,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20100101-20101231.nc
54,2010,7,19.53575,2010-07,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20100101-20101231.nc
55,2010,8,18.403383,2010-08,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20100101-20101231.nc
56,2010,9,12.0642395,2010-09,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20100101-20101231.nc
57,2010,10,8.235151,2010-10,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20100101-20101231.nc
58,2010,11,3.100956,2010-11,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20100101-20101231.nc
59,2010,12,0.66012764,2010-12,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20100101-20101231.nc
60,2011,1,-3.0162506,2011-01,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20110101-20111231.nc
61,2011,2,-2.267294,2011-02,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20110101-20111231.nc
62,2011,3,3.2488956,2011-03,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20110101-20111231.nc
63,2011,4,4.9352627,2011-04,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20110101-20111231.nc
64,2011,5,8.430412,2011-05,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20110101-20111231.nc
65,2011,6,12.94376,2011-06,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20110101-20111231.nc
66,2011,7,17.43674,2011-07,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20110101-20111231.nc
67,2011,8,17.39685,2011-08,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20110101-20111231.nc
68,2011,9,13.80065,2011-09,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20110101-20111231.nc
69,2011,10,6.0928917,2011-10,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20110101-20111231.nc
70,2011,11,2.7682629,2011-11,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20110101-20111231.nc
71,2011,12,2.4140434,2011-12,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20110101-20111231.nc
72,2012,1,1.2919407,2012-01,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20120101-20121231.nc
73,2012,2,2.1773872,2012-02,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20120101-20121231.nc
74,2012,3,4.665245,2012-03,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20120101-20121231.nc
75,2012,4,2.1665192,2012-04,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20120101-20121231.nc
76,2012,5,8.284943,2012-05,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20120101-20121231.nc
77,2012,6,14.619625,2012-06,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20120101-20121231.nc
78,2012,7,16.512102,2012-07,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20120101-20121231.nc
79,2012,8,17.326038,2012-08,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20120101-20121231.nc
80,2012,9,15.330357,2012-09,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20120101-20121231.nc
81,2012,10,8.541826,2012-10,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20120101-20121231.nc
82,2012,11,2.6989746,2012-11,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20120101-20121231.nc
83,2012,12,5.506899,2012-12,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20120101-20121231.nc
84,2013,1,0.899477,2013-01,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20130101-20131231.nc
85,2013,2,1.5389309,2013-02,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20130101-20131231.nc
86,2013,3,3.4561882,2013-03,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20130101-20131231.nc
87,2013,4,4.385271,2013-04,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20130101-20131231.nc
88,2013,5,7.4009323,2013-05,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20130101-20131231.nc
89,2013,6,15.022356,2013-06,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20130101-20131231.nc
90,2013,7,15.529697,2013-07,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20130101-20131231.nc
91,2013,8,14.132156,2013-08,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20130101-20131231.nc
92,2013,9,10.586826,2013-09,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20130101-20131231.nc
93,2013,10,8.641853,2013-10,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20130101-20131231.nc
94,2013,11,5.3249187,2013-11,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20130101-20131231.nc
95,2013,12,-1.0544701,2013-12,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20130101-20131231.nc
96,2014,1,1.0621338,2014-01,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20140101-20141231.nc
97,2014,2,-0.4257946,2014-02,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20140101-20141231.nc
98,2014,3,1.3221111,2014-03,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20140101-20141231.nc
99,2014,4,6.255018,2014-04,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20140101-20141231.nc
100,2014,5,11.845556,2014-05,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20140101-20141231.nc
101,2014,6,14.26387,2014-06,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20140101-20141231.nc
102,2014,7,16.204378,2014-07,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20140101-20141231.nc
103,2014,8,17.021173,2014-08,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20140101-20141231.nc
104,2014,9,18.94276,2014-09,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20140101-20141231.nc
105,2014,10,11.770769,2014-10,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20140101-20141231.nc
106,2014,11,1.0009155,2014-11,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20140101-20141231.nc
107,2014,12,-0.34794807,2014-12,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20140101-20141231.nc
108,2015,1,0.48159218,2015-01,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20150101-20151231.nc
109,2015,2,-1.3088512,2015-02,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20150101-20151231.nc
110,2015,3,5.5715637,2015-03,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20150101-20151231.nc
111,2015,4,7.524109,2015-04,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20150101-20151231.nc
112,2015,5,9.8579445,2015-05,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20150101-20151231.nc
113,2015,6,13.924015,2015-06,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20150101-20151231.nc
114,2015,7,13.202034,2015-07,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20150101-20151231.nc
115,2015,8,13.862881,2015-08,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20150101-20151231.nc
116,2015,9,12.626764,2015-09,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20150101-20151231.nc
117,2015,10,11.546886,2015-10,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20150101-20151231.nc
118,2015,11,1.6801739,2015-11,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20150101-20151231.nc
119,2015,12,2.8828106,2015-12,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20150101-20151231.nc
120,2016,1,-0.9583893,2016-01,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20160101-20161231.nc
121,2016,2,-1.786211,2016-02,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20160101-20161231.nc
122,2016,3,-0.3020134,2016-03,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20160101-20161231.nc
123,2016,4,2.3571281,2016-04,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20160101-20161231.nc
124,2016,5,9.924723,2016-05,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20160101-20161231.nc
125,2016,6,15.358437,2016-06,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20160101-20161231.nc
126,2016,7,16.477377,2016-07,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20160101-20161231.nc
127,2016,8,17.55355,2016-08,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20160101-20161231.nc
128,2016,9,13.485323,2016-09,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20160101-20161231.nc
129,2016,10,10.488859,2016-10,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20160101-20161231.nc
130,2016,11,2.573841,2016-11,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20160101-20161231.nc
131,2016,12,2.925909,2016-12,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20160101-20161231.nc
132,2017,1,-1.7780876,2017-01,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20170101-20171231.nc
133,2017,2,-1.8723602,2017-02,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20170101-20171231.nc
134,2017,3,-0.80075836,2017-03,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20170101-20171231.nc
135,2017,4,3.5680313,2017-04,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20170101-20171231.nc
136,2017,5,11.022209,2017-05,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20170101-20171231.nc
137,2017,6,14.129206,2017-06,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20170101-20171231.nc
138,2017,7,19.17904,2017-07,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20170101-20171231.nc
139,2017,8,17.063463,2017-08,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20170101-20171231.nc
140,2017,9,15.861193,2017-09,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20170101-20171231.nc
141,2017,10,8.925989,2017-10,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20170101-20171231.nc
142,2017,11,3.9538498,2017-11,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20170101-20171231.nc
143,2017,12,1.7957458,2017-12,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20170101-20171231.nc
144,2018,1,-0.8130474,2018-01,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20180101-20181231.nc
145,2018,2,1.8679752,2018-02,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20180101-20181231.nc
146,2018,3,-0.83074,2018-03,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20180101-20181231.nc
147,2018,4,6.785425,2018-04,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20180101-20181231.nc
148,2018,5,8.18001,2018-05,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20180101-20181231.nc
149,2018,6,13.119795,2018-06,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20180101-20181231.nc
150,2018,7,14.587738,2018-07,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20180101-20181231.nc
151,2018,8,15.926016,2018-08,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20180101-20181231.nc
152,2018,9,14.632336,2018-09,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20180101-20181231.nc
153,2018,10,9.214888,2018-10,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20180101-20181231.nc
154,2018,11,3.5913715,2018-11,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20180101-20181231.nc
155,2018,12,2.8639793,2018-12,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20180101-20181231.nc
156,2019,1,2.4150581,2019-01,tas_be-04_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_RMIB-UGent-ALARO-0_v1_day_20190101-20191231.nc
